,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
187,313.jpg,0,148,31,179,0.0,44.548327800003186,56.603303020664455
188,314.jpg,0,38,16,54,0.0,46.68144607236806,56.706358647960386
189,316.jpg,0,159,58,217,0.0,46.37362702204481,57.815090367425235
190,317.jpg,0,139,59,198,0.0,43.25950138817524,52.567458440262136
191,318.jpg,0,4,45,49,0.0,47.803061126472066,77.10991360071806
192,322.jpg,2,116,11,129,0.015503875968992248,42.78756582857786,56.29218073945174
193,323.jpg,0,80,6,86,0.0,42.895288948245685,55.29140561501146
194,324.jpg,0,61,10,71,0.0,43.88629674800006,55.21315928061425
195,326.jpg,0,208,31,239,0.0,39.5800845910454,53.34270663796912
196,328.jpg,0,166,23,189,0.0,40.90936845654339,54.774770753615314
197,329.jpg,0,109,73,182,0.0,41.21652744822288,55.640063324041044
198,331.jpg,0,6,1,7,0.0,48.71491411408684,82.59280494432568
199,333.jpg,0,122,84,206,0.0,33.66448576678022,43.86660143941698
200,334.jpg,0,214,84,298,0.0,31.049414510469486,38.92520350345306
201,335.jpg,0,62,9,71,0.0,37.20466776522977,47.89000998473512
202,336.jpg,0,55,18,73,0.0,38.42651138728652,48.75227924422457
203,341.jpg,0,99,0,99,0.0,48.15559903777409,62.898274245247
204,342.jpg,7,148,4,159,0.0440251572327044,49.38857194411724,65.66541393626771
205,344.jpg,1,53,9,63,0.015873015873015872,39.122641437099745,53.314602365551096
206,345.jpg,5,160,23,188,0.026595744680851064,41.157281041302596,54.94746220883625
207,346.jpg,9,114,39,162,0.05555555555555555,40.295853043841426,54.35939998442465
208,348.jpg,1,96,13,110,0.00909090909090909,37.98638633534627,46.51638004754103
209,349.jpg,0,60,9,69,0.0,37.21874433279749,46.6948306421134
210,351.jpg,0,57,156,213,0.0,39.24583375514082,72.00097554112192
211,352.jpg,0,37,190,227,0.0,39.566154639433186,76.39732008296518
212,353.jpg,4,76,147,227,0.01762114537444934,40.5998095821363,66.36964625861276
213,355.jpg,0,108,10,118,0.0,35.11903006145852,42.76180552624511
214,358.jpg,0,126,5,131,0.0,41.880847902022786,56.01533987010485
215,360.jpg,0,31,1,32,0.0,78.64779680440832,114.35581770837021
216,361.jpg,1,75,1,77,0.012987012987012988,82.84596704242642,118.84081885435671
217,364.jpg,0,35,17,52,0.0,139.60891595604872,256.58472285372545
218,365.jpg,0,28,11,39,0.0,142.38159603144481,257.5696056533268
219,366.jpg,0,41,20,61,0.0,144.22304871672745,272.4834605598816
220,367.jpg,0,79,31,110,0.0,60.64769646003953,99.47501899289269
221,370.jpg,0,103,4,107,0.0,66.19214984372829,109.35356662089389
222,372.jpg,0,126,8,134,0.0,66.61692728668446,113.47023073995709
223,373.jpg,0,8,0,8,0.0,40.06043894854374,58.15292060593346
224,374.jpg,0,134,12,146,0.0,41.45274253943996,53.96596006007378
225,375.jpg,0,8,0,8,0.0,40.06043894854374,58.15292060593346
226,379.jpg,7,28,4,39,0.1794871794871795,83.65260046228427,111.36155139097663
227,385.jpg,58,32,3,93,0.6236559139784946,84.55462000057041,116.2619752185573
228,386.jpg,0,76,52,128,0.0,84.69859716730483,121.85742508537383
229,388.jpg,0,100,32,132,0.0,80.70593627250238,122.3258360523609
230,390.jpg,34,87,2,123,0.2764227642276423,79.01713486090226,103.60004708540224
231,393.jpg,4,84,2,90,0.044444444444444446,82.05423645031647,108.92961897482246
232,395.jpg,0,217,4,221,0.0,40.31488906211324,53.568924684514656
233,396.jpg,5,147,46,198,0.025252525252525252,38.89944296685125,49.921602735659135
234,397.jpg,3,199,1,203,0.014778325123152709,37.743942240604234,48.210494524180206
235,398.jpg,1,220,1,222,0.0045045045045045045,38.53420967549893,48.745651688725616
236,399.jpg,0,204,0,204,0.0,37.95953728100799,47.70302329383903
237,400.jpg,1,12,4,17,0.058823529411764705,192.03380194183342,438.92894134807426
238,401.jpg,2,12,14,28,0.07142857142857142,167.75889054575575,349.5308667138201
239,403.jpg,2,14,5,21,0.09523809523809523,199.67307291575162,426.9775008012439
240,404.jpg,1,15,12,28,0.03571428571428571,182.185348423953,373.37433485521126
241,406.jpg,1,19,0,20,0.05,80.45775288932695,113.57552553257237
242,408.jpg,107,52,10,169,0.6331360946745562,81.0877340989485,111.40499601047826
243,409.jpg,4,66,1,71,0.056338028169014086,87.59486203499368,126.86882942741173
244,411.jpg,0,111,0,111,0.0,87.62980256338193,123.02394881478152
245,414.jpg,32,93,10,135,0.23703703703703705,55.280027871569324,69.52133698582253
246,415.jpg,50,57,5,112,0.44642857142857145,54.44606222642998,68.74249805173548
247,416.jpg,1,143,3,147,0.006802721088435374,64.01917113747453,82.98498053598507
248,417.jpg,0,65,39,104,0.0,55.517212334415845,99.16041781647786
249,418.jpg,0,53,60,113,0.0,54.5119346354458,98.6228576603687
250,420.jpg,0,198,38,236,0.0,47.19082384634338,67.67164978277117
251,421.jpg,52,232,24,308,0.16883116883116883,45.400688150929184,56.93639739263408
