,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes,set
41,196.jpg,0,2,47,49,0.0,100.32442171194776,224.42332448172263,test
42,203.jpg,6,115,32,153,0.0392156862745098,30.990174491807554,36.759676152676775,test
43,207.jpg,0,5,10,15,0.0,34.72703077815129,42.62002659157625,test
44,212.jpg,0,115,28,143,0.0,37.79929653025064,48.213783828371646,test
45,213.jpg,0,44,31,75,0.0,38.59330684630864,48.17731139585659,test
46,218.jpg,0,33,0,33,0.0,51.317785917897424,75.8059724200241,test
47,221.jpg,0,26,0,26,0.0,52.578512721453045,71.02491437191925,test
48,235.jpg,0,205,0,205,0.0,32.97492516680059,47.58532252188899,test
49,239.jpg,0,173,23,196,0.0,39.2822533280693,50.09346242326457,test
50,246.jpg,0,111,2,113,0.0,28.17720286085805,34.66018454827317,test
51,249.jpg,4,448,2,454,0.0088105726872246,38.737420012839024,60.064199867532345,test
52,254.jpg,0,57,2,59,0.0,41.034503877524536,53.41427473777691,test
53,256.jpg,0,418,9,427,0.0,33.983378117697455,44.936699167654815,test
54,262.jpg,0,204,22,226,0.0,36.21358441883621,46.62677081502822,test
55,280.jpg,0,128,346,474,0.0,35.698093680266226,50.989944818305496,test
56,281.jpg,0,209,412,621,0.0,37.53290392620394,53.32027961174244,test
57,285.jpg,0,725,46,771,0.0,30.25488148112788,36.68138485406368,test
58,288.jpg,0,69,2,71,0.0,33.11152728939908,38.84584919911006,test
59,289.jpg,0,62,2,64,0.0,38.89609489958472,49.064429962040734,test
60,295.jpg,46,249,114,409,0.1124694376528117,36.92994425119117,47.3101404431762,test
61,296.jpg,1,231,51,283,0.0035335689045936,34.95073555593731,47.65060859681272,test
62,297.jpg,0,19,7,26,0.0,57.0305248900163,80.74080085729224,test
63,307.jpg,1,46,1,48,0.0208333333333333,36.21061078376521,45.10381543358241,test
64,311.jpg,0,85,14,99,0.0,37.49340346694808,45.520488826794285,test
65,315.jpg,0,66,24,90,0.0,43.395566657846,53.32196432990818,test
66,319.jpg,0,11,54,65,0.0,46.21138720804979,75.94319739627264,test
67,321.jpg,0,90,15,105,0.0,43.04195074354232,56.02941404383271,test
68,325.jpg,1,67,9,77,0.0129870129870129,43.464464512112365,57.10965756343656,test
69,330.jpg,0,17,0,17,0.0,40.77989700820736,53.28557911082952,test
70,338.jpg,6,167,27,200,0.03,36.9672970441443,45.63036803489536,test
71,343.jpg,0,90,4,94,0.0,48.602295076489206,63.330700548114045,test
72,354.jpg,0,41,7,48,0.0,34.897645783777456,43.73416889763274,test
73,356.jpg,0,89,13,102,0.0,34.091458614881766,41.43398924440999,test
74,359.jpg,1,37,5,43,0.0232558139534883,40.733094838426894,62.35328720750331,test
75,363.jpg,3,91,2,96,0.03125,82.7141252831351,115.09017164090656,test
76,369.jpg,0,60,15,75,0.0,59.50598883025697,104.25922354081357,test
77,371.jpg,0,146,8,154,0.0,66.42467510148364,110.32653289096078,test
78,376.jpg,0,103,4,107,0.0,52.5937935377511,78.15033145510041,test
79,378.jpg,0,94,3,97,0.0,52.321834175067856,78.05734723734824,test
80,383.jpg,5,15,0,20,0.25,94.00422330938116,127.59370282267068,test
81,384.jpg,28,19,2,49,0.5714285714285714,88.23640555522489,118.55576488621335,test
82,389.jpg,0,53,12,65,0.0,82.81918919689306,122.77634322996866,test
83,391.jpg,71,34,7,112,0.6339285714285714,79.5066486410099,106.3902324413692,test
84,394.jpg,1,20,4,25,0.04,80.70778226416581,105.25582328783524,test
85,405.jpg,1,13,0,14,0.0714285714285714,85.03360680174801,116.1277006452072,test
86,412.jpg,0,166,1,167,0.0,91.403171836957,137.9350380576019,test
87,413.jpg,3,31,0,34,0.088235294117647,55.56890353161454,71.8798016298942,test
88,419.jpg,0,143,26,169,0.0,43.61670734665002,59.05292982325313,test
89,422.jpg,16,135,11,162,0.0987654320987654,50.88431028347237,67.16315053750425,test
90,437.jpg,0,142,3,145,0.0,41.56466616548577,61.59763500834012,test
91,444.jpg,0,90,14,104,0.0,39.72954115497202,49.76675062034583,test
92,454.jpg,1,29,0,30,0.0333333333333333,92.47869664594832,129.28882395628787,test
93,458.jpg,0,27,1,28,0.0,52.16257547664936,70.26132404917273,test
94,459.jpg,3,64,2,69,0.0434782608695652,42.56560821718105,63.24044355829011,test
95,464.jpg,14,55,1,70,0.2,47.00365361179004,67.8053458701556,test
96,466.jpg,0,23,4,27,0.0,74.29717652030183,109.1435525148213,test
97,472.jpg,10,167,11,188,0.0531914893617021,40.44092749951807,52.20494596279862,test
98,474.jpg,3,124,2,129,0.0232558139534883,45.10973135356382,63.02163104101455,test
99,483.jpg,0,220,1,221,0.0,34.66441164712924,41.58013067521945,test
100,491.jpg,7,69,12,88,0.0795454545454545,44.55550356271684,61.21070910462408,test
101,496.jpg,17,43,13,73,0.2328767123287671,42.28275415952783,54.94752362076744,test
102,504.jpg,64,156,11,231,0.277056277056277,53.16473534401479,69.6062366340472,test
103,519.jpg,70,205,4,279,0.2508960573476702,43.393238365467646,65.59032516732597,test
0,002.jpg,0,57,49,106,0.0,46.080847226717474,71.91092236035483,val
1,003.jpg,0,99,15,114,0.0,45.4433718363817,67.53696388814106,val
2,005.jpg,0,38,2,40,0.0,45.51702978007243,55.3455056892608,val
3,006.jpg,0,79,10,89,0.0,43.87301197519132,57.29577312487832,val
4,013.jpg,0,57,1,58,0.0,76.1466371209365,109.15237688346664,val
5,021.jpg,0,51,10,61,0.0,51.26570131332976,69.749904518414,val
6,044.jpg,1,28,3,32,0.03125,82.83502052272335,131.28701858904407,val
7,048.jpg,6,14,2,22,0.2727272727272727,74.22566329046236,108.16455687348034,val
8,051.jpg,12,32,11,55,0.2181818181818181,77.87775933532569,113.63538049392888,val
9,054.jpg,3,9,0,12,0.25,79.64164530361403,105.3407170407847,val
10,056.jpg,2,9,1,12,0.1666666666666666,78.0368502696002,110.60326999385386,val
11,058.jpg,0,14,2,16,0.0,81.74051550485842,135.7816951948973,val
12,067.jpg,0,17,5,22,0.0,59.091608387470565,92.90660021568092,val
13,068.jpg,0,14,8,22,0.0,47.618436078324265,72.52178356127965,val
14,076.jpg,2,289,17,308,0.0064935064935064,42.47918727974974,52.69170427141235,val
15,090.jpg,0,95,13,108,0.0,42.76638919651047,61.82995559806962,val
16,092.jpg,0,42,7,49,0.0,39.37570430856975,59.60467106062156,val
17,098.jpg,0,35,0,35,0.0,46.128105780068,69.91259849677616,val
18,099.jpg,1,34,2,37,0.027027027027027,46.15223478528071,63.56156175262242,val
19,104.jpg,0,98,0,98,0.0,45.36757022997186,68.83158684019115,val
20,106.jpg,0,51,0,51,0.0,59.13994701835074,83.78402557275743,val
21,111.jpg,0,192,13,205,0.0,46.67408352791441,60.69200493816821,val
22,117.jpg,0,32,6,38,0.0,70.59188697420511,138.98988101183556,val
23,119.jpg,0,13,10,23,0.0,36.668313533503344,62.32802426433596,val
24,121.jpg,0,24,10,34,0.0,69.16435774553929,108.2939083616216,val
25,122.jpg,0,32,48,80,0.0,83.18883789307314,150.40981932706387,val
26,128.jpg,0,6,11,17,0.0,74.94507792965695,145.68479269824087,val
27,133.jpg,0,1,9,10,0.0,85.82752189711643,168.73633906186302,val
28,134.jpg,0,13,71,84,0.0,78.51071393371068,151.51145642680433,val
29,137.jpg,10,34,5,49,0.2040816326530612,35.6111470882191,42.97261009488889,val
30,144.jpg,0,317,3,320,0.0,29.230976719911364,34.37818167093775,val
31,154.jpg,0,92,3,95,0.0,37.11929559222747,47.87813477437988,val
32,171.jpg,0,14,7,21,0.0,109.96964949259322,237.67392027934488,val
33,182.jpg,6,77,0,83,0.072289156626506,87.57626968561856,114.64197437743572,val
34,194.jpg,0,11,31,42,0.0,48.87934611050434,70.71438191431648,val
35,200.jpg,2,119,32,153,0.0130718954248366,30.74478541257622,36.33108465788354,val
36,204.jpg,0,30,1,31,0.0,29.41562153554775,37.70169428040209,val
37,206.jpg,0,33,5,38,0.0,33.1768030882708,40.74229342690726,val
38,211.jpg,0,47,15,62,0.0,37.8732989610563,47.541781284907024,val
39,216.jpg,0,31,15,46,0.0,38.53217176424871,47.14754823262633,val
40,220.jpg,0,27,0,27,0.0,52.26180532947839,77.53231106615654,val
41,223.jpg,0,5,4,9,0.0,180.33037212602628,446.29948013264215,val
42,233.jpg,0,4,89,93,0.0,50.53455937670625,86.2961177000885,val
43,238.jpg,0,83,29,112,0.0,44.61381912751762,53.31627331312645,val
44,243.jpg,0,15,2,17,0.0,33.25640141828514,39.83864514587341,val
45,245.jpg,0,13,0,13,0.0,37.53306234815872,49.80114302055573,val
46,248.jpg,0,108,1,109,0.0,24.80921421753908,28.769466485057773,val
47,253.jpg,0,36,5,41,0.0,41.41020258401039,54.46793641731781,val
48,257.jpg,3,377,7,387,0.0077519379844961,33.55376303137834,42.66531238463576,val
49,263.jpg,0,124,5,129,0.0,34.94989081284028,43.1311004538093,val
50,266.jpg,7,242,18,267,0.0262172284644194,34.877977716433264,41.79551093666554,val
51,274.jpg,0,96,82,178,0.0,38.802228303904336,58.5007898727046,val
52,275.jpg,0,156,128,284,0.0,42.185906351746304,70.56291198060846,val
53,290.jpg,0,81,5,86,0.0,32.16442856816018,39.13587243984612,val
54,294.jpg,0,329,177,506,0.0,36.75272421405181,45.13126003571213,val
55,299.jpg,0,59,9,68,0.0,54.12278048702836,73.53589559648043,val
56,308.jpg,0,127,9,136,0.0,37.26312441511676,45.26872378299588,val
57,310.jpg,0,64,12,76,0.0,38.39647736035443,47.86576625258775,val
58,320.jpg,0,122,9,131,0.0,43.31989388383668,55.75851764597348,val
59,327.jpg,0,156,34,190,0.0,38.166894134769954,59.03992312076009,val
60,332.jpg,0,16,1,17,0.0,41.28902268300434,55.49827755673779,val
61,337.jpg,8,306,51,365,0.021917808219178,37.77110661875661,52.59103619908197,val
62,339.jpg,0,222,69,291,0.0,34.55358382504829,42.115494834498136,val
63,340.jpg,0,117,21,138,0.0,35.992692520219606,44.37373126988077,val
64,347.jpg,0,62,16,78,0.0,39.54147613906707,51.77132873982645,val
65,350.jpg,1,73,19,93,0.010752688172043,37.87390087123719,47.33887186284979,val
66,357.jpg,0,94,6,100,0.0,39.58117250663502,58.65921890035699,val
67,362.jpg,0,64,0,64,0.0,83.97322238275574,122.50197960135174,val
68,368.jpg,0,96,43,139,0.0,60.27125196997966,99.1158793294586,val
69,377.jpg,1,150,13,164,0.0060975609756097,51.9512101170122,78.99248912273164,val
70,380.jpg,10,64,6,80,0.125,77.98736756680533,103.36611388651504,val
71,381.jpg,36,17,5,58,0.6206896551724138,85.88166427486539,116.51477929045502,val
72,382.jpg,19,66,2,87,0.2183908045977011,89.15030277280476,128.16016019835868,val
73,387.jpg,0,51,14,65,0.0,86.0324262437403,124.84714741819909,val
74,392.jpg,3,33,1,37,0.081081081081081,78.96267934745964,105.64819232026898,val
75,402.jpg,0,18,13,31,0.0,187.37145788685416,381.5406024138487,val
76,407.jpg,6,39,0,45,0.1333333333333333,80.87747935406163,112.37121023148627,val
77,410.jpg,0,64,0,64,0.0,95.0692735423754,136.2599456347132,val
78,424.jpg,78,118,18,214,0.3644859813084112,47.548435221951046,59.015948596841575,val
79,429.jpg,0,202,10,212,0.0,51.99294831540429,66.99996479863901,val
80,430.jpg,0,185,14,199,0.0,51.413034344439474,65.82733390809045,val
81,432.jpg,0,93,2,95,0.0,41.26794920490897,54.21322425580797,val
82,433.jpg,0,83,0,83,0.0,46.23926023791251,65.59123950650728,val
83,443.jpg,8,35,116,159,0.050314465408805,105.9385616538332,139.51344142091438,val
84,452.jpg,0,84,2,86,0.0,93.16842931449597,132.63536788486505,val
85,455.jpg,0,98,3,101,0.0,86.95722773551111,124.1063006514421,val
86,456.jpg,0,51,5,56,0.0,41.32602085853415,49.7438079420085,val
87,457.jpg,0,70,0,70,0.0,42.85762806749142,56.37145351530836,val
88,467.jpg,0,35,11,46,0.0,70.89808581153041,106.55245183150105,val
89,468.jpg,0,48,15,63,0.0,64.80679943015973,98.32239360454456,val
90,469.jpg,0,33,10,43,0.0,69.21133796081088,100.4388046940628,val
91,470.jpg,0,458,30,488,0.0,30.87247372189369,41.84344374972102,val
92,475.jpg,4,149,31,184,0.0217391304347826,45.91620052204271,62.5305270447963,val
93,479.jpg,0,604,26,630,0.0,28.78813468102264,33.758694588468025,val
94,482.jpg,0,222,11,233,0.0,34.29379252880299,41.07076746195721,val
95,489.jpg,3,103,1,107,0.02803738317757,44.14559828715476,60.76078358197274,val
96,493.jpg,3,112,7,122,0.0245901639344262,55.18252685852473,70.76994534358795,val
97,494.jpg,3,159,5,167,0.0179640718562874,54.567948218294696,70.89362810991426,val
98,498.jpg,2,27,8,37,0.054054054054054,44.113071850735,55.30717171618201,val
99,501.jpg,3,41,13,57,0.0526315789473684,39.99318472641812,48.5058289136109,val
100,505.jpg,33,119,10,162,0.2037037037037037,48.96661507573613,62.422983179373496,val
101,514.jpg,46,119,5,170,0.2705882352941176,42.53556864554651,62.54220126771816,val
102,515.jpg,12,75,2,89,0.1348314606741573,43.55167693723107,64.73844997849407,val
103,516.jpg,42,20,0,62,0.6774193548387096,44.31141958508169,60.41852906881058,val
